time,temperature
1631992881.5654058,325.0900390625
1631992882.5687797,325.2650390625
1631992883.5705783,325.4681640625
1631992884.5740864,325.636328125
1631992885.581279,325.8107421875
1631992886.5841987,325.9591796875
1631992887.5859885,326.1369140625
1631992888.5889513,326.293359375
1631992889.591934,326.455859375
1631992890.5997937,326.6462890625
1631992891.6025774,326.8033203125
1631992892.6055284,326.9890625
1631992893.60889,327.158984375
1631992894.611693,327.3220703125
1631992895.6249444,327.5095703125
1631992896.628335,327.6666015625
1631992897.631731,327.8638671875
1631992898.6348615,328.0283203125
1631992899.6378214,328.2048828125
1631992900.651315,328.38515625
1631992901.6541207,328.559765625
1631992902.6575055,328.7501953125
1631992903.660926,328.91796875
1631992904.664384,329.0994140625
1631992905.6720536,329.269140625
1631992906.6754973,329.4404296875
1631992907.678919,329.6435546875
1631992908.6817129,329.815234375
1631992909.6851125,330.021484375
1631992910.697581,330.203515625
1631992911.7014937,330.40625
1631992912.7048833,330.5732421875
1631992913.7082431,330.7328125
1631992914.711614,330.9134765625
1631992915.7200117,331.06484375
1631992916.7235725,331.2330078125
1631992917.726885,331.378515625
1631992918.7296689,331.521484375
1631992919.7332015,331.6736328125
1631992920.7417612,331.80703125
1631992921.7451558,331.9720703125
1631992922.7479627,332.114453125
1631992923.7512982,332.268359375
1631992924.7544692,332.473046875
1631992925.7562497,332.657421875
1631992926.7601843,332.8560546875
1631992927.7642443,333.0388671875
1631992928.7660067,333.21484375
1631992929.7694404,333.4017578125
1631992930.7729373,333.559765625
1631992931.7812648,333.749609375
1631992932.7840555,333.9099609375
1631992933.7874372,334.07578125
1631992934.790771,334.280859375
1631992935.7936685,334.4349609375
1631992936.8317778,334.6150390625
1631992937.8351927,334.778125
1631992938.8369753,334.9609375
1631992939.840466,335.111328125
1631992940.8439548,335.2509765625
1631992941.8528392,335.4166015625
1631992942.854602,335.555859375
1631992943.8580217,335.7205078125
1631992944.8614173,335.8716796875
1631992945.8642519,336.0482421875
1631992946.8760304,336.2646484375
1631992947.8794081,336.4587890625
1631992948.882938,336.67421875
1631992949.8857586,336.8560546875
1631992950.8891482,337.055078125
1631992951.8984058,337.2146484375
1631992952.9002986,337.3615234375
1631992953.9043632,337.5169921875
1631992954.9082859,337.6533203125
1631992955.9116564,337.8083984375
1631992956.9184313,337.9482421875
1631992957.921851,338.12890625
1631992958.9252443,338.2857421875
1631992959.9270341,338.4390625
1631992960.9304547,338.6068359375
1631992961.9388413,338.7451171875
1631992962.9424052,338.9111328125
1631992963.9452398,339.0478515625
1631992964.9486485,339.1908203125
1631992965.9520042,339.3625
1631992966.9590926,339.5306640625
1631992967.9625692,339.722265625
1631992968.965947,339.884765625
1631992969.9692867,340.0513671875
1631992970.9710193,340.2443359375
1631992971.979631,340.40546875
1631992972.9830935,340.573828125
1631992973.9864192,340.7275390625
1631992974.9892228,340.885546875
1631992975.9927633,341.0669921875
1631992977.001204,341.2373046875
1631992978.0045874,341.4435546875
1631992979.0079541,341.61875
1631992980.0112379,341.7994140625
1631992981.0146277,341.9908203125
1631992982.0219913,342.1478515625
1631992983.0253837,342.3091796875
1631992984.0287323,342.4349609375
1631992985.031488,342.586328125
1631992986.0341425,342.732421875
1631992987.0425892,342.8751953125
1631992988.045997,343.0439453125
1631992989.0492916,343.2150390625
1631992990.052086,343.398828125
1631992991.0555089,343.543359375
1631992992.0659742,343.71171875
1631992993.068719,343.852734375
1631992994.0712914,343.97890625
1631992995.07469,344.128125
1631992996.0764577,344.2607421875
1631992997.0868592,344.405078125
1631992998.0902689,344.5419921875
1631992999.0988944,344.6837890625
1631993000.1017091,344.844921875
1631993001.1051016,344.983984375
1631993002.113678,345.1513671875
1631993003.1170287,345.309375
1631993004.1211815,345.4927734375
1631993005.1246657,345.644921875
1631993006.1280293,345.808203125
1631993007.135276,345.98515625
1631993008.1386967,346.1365234375
1631993009.1426322,346.312890625
1631993010.145454,346.48046875
1631993011.1488535,346.637109375
1631993012.1571798,346.817578125
1631993013.1601326,346.9771484375
1631993014.1631222,347.15625
1631993015.1665046,347.3
1631993016.1750753,347.4439453125
1631993017.1822739,347.6123046875
1631993018.1857824,347.758203125
1631993019.189151,347.91796875
1631993020.1919436,348.0662109375
1631993021.1953583,348.246484375
1631993022.203714,348.415234375
1631993023.2073734,348.6109375
1631993024.210145,348.788671875
1631993025.2136395,348.9642578125
1631993026.217091,349.1642578125
1631993027.2190928,349.33203125
1631993028.2226322,349.511328125
1631993029.226064,349.67890625
1631993030.2294254,349.8294921875
1631993031.2312288,349.99296875
1631993032.2346165,350.123046875
1631993033.242997,350.2791015625
1631993034.2463357,350.3951171875
1631993035.2491372,350.5404296875
1631993036.2526948,350.6748046875
1631993037.2561314,350.8072265625
1631993038.264436,350.969921875
1631993039.2672253,351.1177734375
1631993040.270602,351.28125
1631993041.2742267,351.4251953125
1631993042.2760162,351.5642578125
1631993043.2845917,351.7162109375
1631993044.287929,351.8544921875
1631993045.2913077,352.0216796875
1631993046.2941494,352.1779296875
1631993047.3028576,352.344140625
1631993048.3134382,352.5455078125
1631993049.316243,352.7150390625
1631993050.3196595,352.8873046875
1631993051.3231869,353.034375
1631993052.3284914,353.203515625
1631993053.335816,353.3462890625
1631993054.3392534,353.4849609375
1631993055.3427782,353.6662109375
1631993056.3456087,353.828125
1631993057.352966,354.0080078125
1631993058.3611887,354.1654296875
1631993059.364568,354.3298828125
1631993060.3675308,354.5123046875
1631993061.370896,354.659765625
1631993062.374394,354.8236328125
1631993063.381298,354.9630859375
1631993064.384709,355.099609375
1631993065.3880825,355.2572265625
1631993066.390849,355.398828125
1631993067.3942995,355.571484375
1631993068.402696,355.7111328125
1631993069.4097495,355.8556640625
1631993070.413279,356.0216796875
1631993071.4166594,356.163671875
1631993072.419991,356.322265625
1631993073.4273086,356.473828125
1631993074.430635,356.625390625
1631993075.4343264,356.78984375
1631993076.4374552,356.9388671875
1631993077.4408567,357.123828125
1631993078.449115,357.2849609375
1631993079.4511817,357.4736328125
1631993080.4545732,357.628515625
1631993081.4579058,357.7974609375
1631993082.461435,357.9763671875
1631993083.4634876,358.1263671875
1631993084.4669182,358.3017578125
1631993085.4703069,358.458203125
1631993086.4737911,358.6154296875
1631993087.4766307,358.7953125
1631993088.4800024,358.948828125
1631993089.4886177,359.1177734375
1631993090.4914134,359.2671875
1631993091.4948468,359.408984375
1631993092.4982681,359.5611328125
1631993093.5014927,359.6990234375
1631993094.5087671,359.868359375
1631993095.5113387,360.0021484375
1631993096.5147512,360.1392578125
1631993097.5165489,360.3013671875
1631993098.5199313,360.4388671875
1631993099.5282578,360.5921875
1631993100.531197,360.7333984375
1631993101.5393107,360.8716796875
1631993102.5428112,361.0306640625
1631993103.5461047,361.169140625
1631993104.5535343,361.329296875
1631993105.5569587,361.4615234375
1631993106.560445,361.5978515625
1631993107.5633497,361.76875
1631993108.566651,361.9255859375
1631993109.5767684,362.1021484375
1631993110.58064,362.2705078125
1631993111.5899656,362.4236328125
1631993112.593509,362.604296875
1631993113.5968583,362.7599609375
1631993114.5986629,362.9345703125
1631993115.6021185,363.071875
1631993116.6054978,363.216015625
1631993117.6072845,363.3828125
1631993118.610592,363.5234375
1631993119.6142843,363.6875
1631993120.62281,363.84453125
1631993121.6296842,364.0302734375
1631993122.6332107,364.189453125
1631993123.6366282,364.348046875
1631993124.6383817,364.5205078125
1631993125.6470582,364.656640625
1631993126.6524847,364.805859375
1631993127.66344,364.9314453125
1631993128.6668425,365.066015625
1631993129.670227,365.229296875
1631993130.6784303,365.368359375
1631993131.6812599,365.5400390625
1631993132.6846554,365.678515625
1631993133.6916456,365.831640625
1631993134.6944282,365.9630859375
1631993135.7029665,366.099609375
1631993136.70643,366.2626953125
1631993137.7084515,366.3998046875
1631993138.711838,366.5591796875
1631993139.7151916,366.6955078125
1631993140.7282147,366.8470703125
1631993141.731017,366.9734375
1631993142.7344558,367.10625
1631993143.7378395,367.2669921875
1631993144.7412207,367.410546875
1631993145.7515771,367.5705078125
1631993146.7548857,367.712109375
1631993147.758264,367.853125
1631993148.7600493,368.0150390625
1631993149.763558,368.1494140625
1631993150.7712615,368.3091796875
1631993151.7730548,368.44921875
1631993152.7764132,368.6171875
1631993153.7798398,368.75078125
1631993154.781871,368.884375
1631993155.7951636,369.035546875
1631993156.79911,369.1576171875
1631993157.8027284,369.2908203125
1631993158.805606,369.4203125
1631993159.8089933,369.5490234375
1631993160.8223054,369.695703125
1631993161.825113,369.836328125
1631993162.8285306,370.015234375
1631993163.831916,370.168359375
1631993164.8352613,370.3458984375
1631993165.8429878,370.5076171875
1631993166.8463824,370.6666015625
1631993167.8498058,370.848828125
1631993168.8512764,370.9966796875
1631993169.8551347,371.16484375
1631993170.863841,371.30859375
1631993171.8672044,371.47109375
1631993172.8700309,371.60078125
1631993173.8735442,371.7365234375
1631993174.8769617,371.896875
1631993175.8853152,372.02890625
1631993176.8881247,372.1822265625
1631993177.891526,372.32734375
1631993178.8949625,372.4591796875
1631993179.8969839,372.6060546875
1631993180.9050074,372.7271484375
1631993181.9084036,372.8611328125
1631993182.9118662,372.988671875
1631993183.9146974,373.11875
1631993184.918098,373.27421875
1631993185.9270632,373.4224609375
1631993186.9304187,373.595703125
1631993187.9340541,373.7513671875
1631993188.9374776,373.9080078125
1631993189.9408362,374.0783203125
1631993190.9481013,374.2271484375
1631993191.9514818,374.3953125
1631993192.954812,374.5310546875
1631993193.9576178,374.65546875
1631993194.961194,374.790625
1631993195.9695203,374.918359375
1631993196.973055,375.0623046875
1631993197.9758575,375.185546875
1631993198.979277,375.30390625
1631993199.9827802,375.4423828125
1631993200.9899595,375.5626953125
1631993201.9934678,375.70703125
1631993202.9969182,375.845703125
1631993203.9989228,376.0212890625
1631993205.002435,376.1814453125
1631993206.0108197,376.340625
1631993207.014326,376.526171875
1631993208.0171344,376.6666015625
1631993209.0206747,376.8220703125
1631993210.0242872,376.9380859375
1631993211.0352466,377.0734375
1631993212.038051,377.1828125
1631993213.041479,377.2865234375
1631993214.0448687,377.4037109375
1631993215.04769,377.517578125
1631993216.0560756,377.6646484375
1631993217.0594928,377.8021484375
1631993218.0629852,377.94140625
1631993219.0657828,378.1234375
1631993220.069185,378.2875
1631993221.0773034,378.4609375
1631993222.0800657,378.6033203125
1631993223.0837224,378.74296875
1631993224.0871317,378.8939453125
1631993225.0904582,379.01484375
1631993226.0977974,379.14296875
1631993227.1011508,379.24921875
1631993228.1045423,379.35390625
1631993229.1063166,379.480078125
1631993230.109735,379.596875
1631993231.1179821,379.7359375
1631993232.1212897,379.876171875
1631993233.124031,380.0484375
1631993234.1273885,380.190234375
1631993235.1307328,380.33046875
1631993236.138076,380.5013671875
1631993237.1414785,380.650390625
1631993238.1524858,380.793359375
1631993239.158564,380.9171875
1631993240.1619487,381.0474609375
1631993241.1703749,381.1873046875
1631993242.1738133,381.3125
1631993243.1766276,381.4638671875
1631993244.180047,381.603125
1631993245.1888185,381.7478515625
1631993246.1988356,381.906640625
1631993247.2019691,382.04140625
1631993248.2053435,382.2044921875
1631993249.2087047,382.3544921875
1631993250.2115333,382.51484375
1631993251.2219996,382.6541015625
1631993252.2306588,382.7869140625
1631993253.2342954,382.9275390625
1631993254.2374687,383.0384765625
1631993255.241277,383.1646484375
1631993256.2496552,383.272265625
1631993257.2514107,383.41171875
1631993258.254792,383.5392578125
1631993259.2635374,383.681640625
1631993260.2668436,383.84296875
1631993261.27425,383.9896484375
1631993262.2776434,384.1611328125
1631993263.281103,384.3140625
1631993264.284531,384.480078125
1631993265.2878976,384.6240234375
1631993266.2963548,384.761328125
1631993267.299736,384.9185546875
1631993268.3027306,385.04296875
1631993269.306175,385.1828125
1631993270.3094883,385.302734375
1631993271.3219936,385.4287109375
1631993272.3254058,385.57109375
1631993273.3287432,385.6916015625
1631993274.3315246,385.8404296875
1631993275.334968,385.9673828125
1631993276.3434892,386.11171875
1631993277.3468196,386.2431640625
1631993278.349689,386.37890625
1631993279.3532684,386.5330078125
1631993280.3566487,386.671875
1631993281.358437,386.8359375
1631993282.3618565,386.98203125
1631993283.3653316,387.129296875
1631993284.3687422,387.27734375
1631993285.3712385,387.4109375
1631993286.374688,387.5677734375
1631993287.383193,387.698828125
1631993288.3865914,387.8255859375
1631993289.3893929,387.971875
1631993290.3929262,388.1013671875
1631993291.3987586,388.24296875
1631993292.4059138,388.3724609375
1631993293.409326,388.483984375
1631993294.4127975,388.6263671875
1631993295.416157,388.7619140625
1631993296.4189374,388.919140625
1631993297.4272835,389.051953125
1631993298.430336,389.187890625
1631993299.4338071,389.3470703125
1631993300.4373314,389.4849609375
1631993301.44067,389.6310546875
1631993302.4490952,389.753125
1631993303.4530046,389.88828125
1631993304.4563649,389.9958984375
1631993305.4598572,390.112109375
1631993306.4632416,390.234765625
1631993307.4705708,390.34609375
1631993308.474096,390.4900390625
1631993309.4774165,390.616015625
1631993310.4802148,390.7498046875
1631993311.4837143,390.9025390625
1631993312.4930525,391.038671875
1631993313.495878,391.1955078125
1631993314.4993231,391.335546875
1631993315.5027976,391.47734375
1631993316.5061598,391.641015625
1631993317.513283,391.78515625
1631993318.5167062,391.94296875
1631993319.520187,392.069140625
1631993320.5221963,392.2140625
1631993321.5255764,392.342578125
1631993322.5381758,392.494140625
1631993323.5415208,392.633203125
1631993324.5443113,392.7802734375
1631993325.5476897,392.944140625
1631993326.551095,393.092578125
1631993327.5546222,393.25546875
1631993328.5580726,393.387890625
1631993329.561379,393.5169921875
1631993330.564732,393.662109375
1631993331.5675247,393.7904296875
1631993332.57089,393.934765625
1631993333.5793362,394.06015625
1631993334.5813236,394.194140625
1631993335.5847769,394.3369140625
1631993336.5882123,394.4630859375
1631993337.5915813,394.6046875
1631993338.599151,394.7322265625
1631993339.60271,394.8541015625
1631993340.6061203,394.998828125
1631993341.6079037,395.12890625
1631993342.6113253,395.2880859375
1631993343.6194782,395.4291015625
1631993344.6229455,395.5818359375
1631993345.625764,395.71640625
1631993346.6291623,395.845703125
1631993347.6326425,395.989453125
1631993348.6451278,396.108203125
1631993349.648545,396.253125
1631993350.6519513,396.3830078125
1631993351.6553116,396.5166015625
1631993352.6581602,396.66875
1631993353.6664872,396.80625
1631993354.6698456,396.968359375
1631993355.673335,397.116015625
1631993356.676201,397.28125
1631993357.6795576,397.42578125
1631993358.6876419,397.5669921875
1631993359.6914012,397.72578125
1631993360.6947424,397.8515625
1631993361.6981647,397.9978515625
1631993362.7014568,398.1232421875
1631993363.7085705,398.265625
1631993364.7112634,398.38359375
1631993365.7147007,398.501953125
1631993366.716624,398.6306640625
1631993367.7200124,398.746484375
1631993368.7284367,398.88125
1631993369.7312613,399.003125
1631993370.7330463,399.148828125
1631993371.736451,399.28125
1631993372.7398221,399.4197265625
1631993373.7477572,399.578125
1631993374.7516255,399.7119140625
1631993375.755035,399.866015625
1631993376.7584152,399.9916015625
1631993377.7612634,400.113671875
1631993378.7690706,400.2482421875
1631993379.772604,400.369921875
1631993380.7760103,400.5080078125
1631993381.7788117,400.631640625
1631993382.7823477,400.7654296875
1631993383.790533,400.9177734375
1631993384.7939973,401.0490234375
1631993385.7968047,401.2044921875
1631993386.8001852,401.340234375
1631993387.8036582,401.4650390625
1631993388.8119576,401.6078125
1631993389.8153477,401.7298828125
1631993390.818773,401.869140625
1631993391.8221414,401.9943359375
1631993392.8249588,402.137109375
1631993393.833345,402.258984375
1631993394.8366094,402.3876953125
1631993395.8399596,402.537109375
1631993396.842821,402.6712890625
1631993397.846214,402.82734375
1631993398.8570352,402.9611328125
1631993399.8596525,403.0978515625
1631993400.862521,403.252734375
1631993401.865946,403.383984375
1631993402.8693624,403.537890625
1631993403.8775306,403.6779296875
1631993404.8847969,403.834765625
1631993405.8881712,403.9662109375
1631993406.8915443,404.1037109375
1631993407.8943737,404.2580078125
1631993408.9028199,404.3849609375
1631993409.9062424,404.5234375
1631993410.9096146,404.6482421875
1631993411.9178107,404.771484375
1631993412.9212391,404.9123046875
1631993413.9296222,405.03359375
1631993414.9313555,405.17890625
1631993415.9347527,405.304296875
1631993416.938103,405.451171875
1631993417.9414785,405.5771484375
1631993418.9491456,405.7107421875
1631993419.952679,405.8662109375
1631993420.9560611,405.99609375
1631993421.9588654,406.149609375
1631993422.9622917,406.2814453125
1631993423.970421,406.4048828125
1631993424.9722772,406.5533203125
1631993425.9761806,406.680078125
1631993426.9800565,406.8291015625
1631993427.983627,406.9619140625
1631993428.9919412,407.1078125
1631993429.9953015,407.233984375
1631993430.9987628,407.3478515625
1631993432.000777,407.48359375
1631993433.0042021,407.5919921875
1631993434.0121455,407.7275390625
1631993435.0155046,407.8310546875
1631993436.021821,407.966015625
1631993437.0251362,408.0826171875
1631993438.0284994,408.2033203125
1631993439.0303218,408.3431640625
1631993440.033839,408.4681640625
1631993441.0425293,408.6021484375
1631993442.0458336,408.75078125
1631993443.0486498,408.8779296875
1631993444.052056,409.024609375
1631993445.0614052,409.1564453125
1631993446.0642025,409.30546875
1631993447.0675917,409.430078125
1631993448.070987,409.5666015625
1631993449.0745792,409.7146484375
1631993450.0832145,409.8443359375
1631993451.0866158,409.9861328125
1631993452.0899148,410.1208984375
1631993453.0927973,410.2529296875
1631993454.0962286,410.3998046875
1631993455.1046708,410.5349609375
1631993456.106669,410.683984375
1631993457.110064,410.8123046875
1631993458.1128025,410.937890625
1631993459.11622,411.0740234375
1631993460.1246758,411.208203125
1631993461.1281111,411.3517578125
1631993462.1314864,411.4677734375
1631993463.1332777,411.58515625
1631993464.136682,411.72421875
1631993465.1451423,411.840625
1631993466.1485095,411.9646484375
1631993467.151342,412.0873046875
1631993468.1547022,412.2189453125
1631993469.1585174,412.331640625
1631993470.1716864,412.4482421875
1631993471.1744838,412.573828125
1631993472.1778598,412.6845703125
1631993473.181237,412.8189453125
1631993474.1840384,412.94375
1631993475.1936824,413.093359375
1631993476.1970398,413.2150390625
1631993477.200395,413.35703125
1631993478.2044363,413.5138671875
1631993479.2078345,413.6490234375
1631993480.2161236,413.8064453125
1631993481.2189188,413.9392578125
1631993482.2223742,414.0740234375
1631993483.2258036,414.2228515625
1631993484.2277365,414.345703125
1631993485.236786,414.4873046875
1631993486.240011,414.6103515625
1631993487.2435293,414.734375
1631993488.2463286,414.8759765625
1631993489.249843,415.000390625
1631993490.258444,415.15
1631993491.2603133,415.2791015625
1631993492.2691143,415.4115234375
1631993493.2727058,415.566015625
1631993494.276069,415.691015625
1631993495.283434,415.8431640625
1631993496.2868571,415.9720703125
1631993497.2946086,416.107421875
1631993498.2980077,416.2244140625
1631993499.3012679,416.3466796875
1631993500.309667,416.483984375
1631993501.3132074,416.612890625
1631993502.3152008,416.7619140625
1631993503.3186178,416.8873046875
1631993504.326539,417.0208984375
1631993505.334758,417.17578125
1631993506.3367586,417.305859375
1631993507.340133,417.44375
1631993508.3436182,417.5783203125
1631993509.352261,417.7083984375
1631993510.3600705,417.848828125
1631993511.3635385,417.9736328125
1631993512.3669047,418.1244140625
1631993513.370253,418.256640625
1631993514.3735332,418.4009765625
1631993515.3817744,418.5244140625
1631993516.3851068,418.64453125
1631993517.3878949,418.765625
1631993518.3912861,418.8771484375
1631993519.3946955,419.0123046875
1631993520.4032104,419.1267578125
1631993521.4063487,419.2734375
1631993522.4096909,419.39765625
1631993523.4131722,419.52421875
1631993524.4149225,419.6748046875
1631993525.4234576,419.7966796875
1631993526.4268887,419.9357421875
1631993527.430232,420.065234375
1631993528.4333992,420.194140625
1631993529.4368155,420.3369140625
1631993530.4454167,420.465625
1631993531.448839,420.6150390625
1631993532.452323,420.73828125
1631993533.4585314,420.8798828125
1631993534.4618726,421.00234375
1631993535.4690397,421.127734375
1631993536.472741,421.2751953125
1631993537.476097,421.4048828125
1631993538.4802914,421.55234375
1631993539.4831746,421.68359375
1631993540.4912057,421.8146484375
1631993541.494598,421.9587890625
1631993542.4979742,422.0810546875
1631993543.5011864,422.215234375
1631993544.5045526,422.337109375
1631993545.5426602,422.4763671875
1631993546.5454836,422.5974609375
1631993547.5542188,422.725
1631993548.5577369,422.8693359375
1631993549.5612683,423.0052734375
1631993550.5694633,423.1552734375
1631993551.5729237,423.280078125
1631993552.5773337,423.42109375
1631993553.580689,423.5517578125
1631993554.5838761,423.680859375
1631993555.5969312,423.82734375
1631993556.6003075,423.9478515625
1631993557.6020818,424.09296875
1631993558.605476,424.2244140625
1631993559.6089802,424.355859375
1631993560.6107664,424.498828125
1631993561.6142478,424.6203125
1631993562.6176548,424.7546875
1631993563.6209872,424.8697265625
1631993564.6291313,424.9845703125
1631993565.6326873,425.1197265625
1631993566.6411457,425.241015625
1631993567.6429086,425.38046875
1631993568.646304,425.5072265625
1631993569.6521583,425.6419921875
1631993570.6554873,425.76328125
1631993571.6686363,425.8861328125
1631993572.6720235,426.027734375
1631993573.6753988,426.1443359375
1631993574.677173,426.282421875
1631993575.6805573,426.4095703125
1631993576.6939726,426.5287109375
1631993577.6972895,426.6595703125
1631993578.7004158,426.7724609375
1631993579.704028,426.905859375
1631993580.7073722,427.0224609375
1631993581.7148724,427.1470703125
1631993582.7182374,427.2669921875
1631993583.7213678,427.3955078125
1631993584.724205,427.534375
1631993585.727579,427.6640625
1631993586.7359324,427.8083984375
1631993587.7392914,427.936328125
1631993588.7420635,428.07265625
1631993589.74546,428.19765625
1631993590.748861,428.31015625
1631993591.7506802,428.4357421875
1631993592.7544057,428.537890625
1631993593.7578337,428.6548828125
1631993594.759817,428.762890625
1631993595.7686012,428.874609375
1631993596.7719963,429.0005859375
1631993597.7803774,429.118359375
1631993598.7821846,429.26171875
1631993599.7855446,429.384375
1631993600.788924,429.523046875
1631993601.792467,429.6458984375
1631993602.7945285,429.7720703125
1631993603.7979887,429.9099609375
1631993604.80136,430.030078125
1631993605.8047209,430.166796875
